"srid","fips","name","proj4text","srswkt"
26970,1103,"NAD83 / Idaho West","+proj=tmerc +lat_0=41.66666666666666 +lon_0=-115.75 +k=0.999933333 +x_0=800000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Idaho West"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",41.66666666666666],PARAMETER[""central_meridian"",-115.75],PARAMETER[""scale_factor"",0.999933333],PARAMETER[""false_easting"",800000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26970""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26971,1201,"NAD83 / Illinois East","+proj=tmerc +lat_0=36.66666666666666 +lon_0=-88.33333333333333 +k=0.9999749999999999 +x_0=300000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Illinois East"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",36.66666666666666],PARAMETER[""central_meridian"",-88.33333333333333],PARAMETER[""scale_factor"",0.999975],PARAMETER[""false_easting"",300000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26971""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26972,1202,"NAD83 / Illinois West","+proj=tmerc +lat_0=36.66666666666666 +lon_0=-90.16666666666667 +k=0.999941177 +x_0=700000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Illinois West"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",36.66666666666666],PARAMETER[""central_meridian"",-90.16666666666667],PARAMETER[""scale_factor"",0.999941177],PARAMETER[""false_easting"",700000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26972""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26973,1301,"NAD83 / Indiana East","+proj=tmerc +lat_0=37.5 +lon_0=-85.66666666666667 +k=0.999966667 +x_0=100000 +y_0=250000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Indiana East"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",37.5],PARAMETER[""central_meridian"",-85.66666666666667],PARAMETER[""scale_factor"",0.999966667],PARAMETER[""false_easting"",100000],PARAMETER[""false_northing"",250000],AUTHORITY[""EPSG"",""26973""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26974,1302,"NAD83 / Indiana West","+proj=tmerc +lat_0=37.5 +lon_0=-87.08333333333333 +k=0.999966667 +x_0=900000 +y_0=250000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Indiana West"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",37.5],PARAMETER[""central_meridian"",-87.08333333333333],PARAMETER[""scale_factor"",0.999966667],PARAMETER[""false_easting"",900000],PARAMETER[""false_northing"",250000],AUTHORITY[""EPSG"",""26974""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26975,1401,"NAD83 / Iowa North","+proj=lcc +lat_1=43.26666666666667 +lat_2=42.06666666666667 +lat_0=41.5 +lon_0=-93.5 +x_0=1500000 +y_0=1000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Iowa North"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43.26666666666667],PARAMETER[""standard_parallel_2"",42.06666666666667],PARAMETER[""latitude_of_origin"",41.5],PARAMETER[""central_meridian"",-93.5],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",1000000],AUTHORITY[""EPSG"",""26975""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26976,1402,"NAD83 / Iowa South","+proj=lcc +lat_1=41.78333333333333 +lat_2=40.61666666666667 +lat_0=40 +lon_0=-93.5 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Iowa South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",41.78333333333333],PARAMETER[""standard_parallel_2"",40.61666666666667],PARAMETER[""latitude_of_origin"",40],PARAMETER[""central_meridian"",-93.5],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26976""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26977,1501,"NAD83 / Kansas North","+proj=lcc +lat_1=39.78333333333333 +lat_2=38.71666666666667 +lat_0=38.33333333333334 +lon_0=-98 +x_0=400000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Kansas North"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",39.78333333333333],PARAMETER[""standard_parallel_2"",38.71666666666667],PARAMETER[""latitude_of_origin"",38.33333333333334],PARAMETER[""central_meridian"",-98],PARAMETER[""false_easting"",400000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26977""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26978,1502,"NAD83 / Kansas South","+proj=lcc +lat_1=38.56666666666667 +lat_2=37.26666666666667 +lat_0=36.66666666666666 +lon_0=-98.5 +x_0=400000 +y_0=400000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Kansas South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",38.56666666666667],PARAMETER[""standard_parallel_2"",37.26666666666667],PARAMETER[""latitude_of_origin"",36.66666666666666],PARAMETER[""central_meridian"",-98.5],PARAMETER[""false_easting"",400000],PARAMETER[""false_northing"",400000],AUTHORITY[""EPSG"",""26978""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
3088,1600,"NAD83 / Kentucky Single Zone","+proj=lcc +lat_1=37.08333333333334 +lat_2=38.66666666666666 +lat_0=36.33333333333334 +lon_0=-85.75 +x_0=1500000 +y_0=1000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Kentucky Single Zone"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",37.08333333333334],PARAMETER[""standard_parallel_2"",38.66666666666666],PARAMETER[""latitude_of_origin"",36.33333333333334],PARAMETER[""central_meridian"",-85.75],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",1000000],AUTHORITY[""EPSG"",""3088""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
2205,1601,"NAD83 / Kentucky North","+proj=lcc +lat_1=37.96666666666667 +lat_2=38.96666666666667 +lat_0=37.5 +lon_0=-84.25 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Kentucky North"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",37.96666666666667],PARAMETER[""standard_parallel_2"",38.96666666666667],PARAMETER[""latitude_of_origin"",37.5],PARAMETER[""central_meridian"",-84.25],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""2205""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26980,1602,"NAD83 / Kentucky South","+proj=lcc +lat_1=37.93333333333333 +lat_2=36.73333333333333 +lat_0=36.33333333333334 +lon_0=-85.75 +x_0=500000 +y_0=500000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Kentucky South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",37.93333333333333],PARAMETER[""standard_parallel_2"",36.73333333333333],PARAMETER[""latitude_of_origin"",36.33333333333334],PARAMETER[""central_meridian"",-85.75],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",500000],AUTHORITY[""EPSG"",""26980""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26981,1701,"NAD83 / Louisiana North","+proj=lcc +lat_1=32.66666666666666 +lat_2=31.16666666666667 +lat_0=30.5 +lon_0=-92.5 +x_0=1000000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Louisiana North"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",32.66666666666666],PARAMETER[""standard_parallel_2"",31.16666666666667],PARAMETER[""latitude_of_origin"",30.5],PARAMETER[""central_meridian"",-92.5],PARAMETER[""false_easting"",1000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26981""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26982,1702,"NAD83 / Louisiana South","+proj=lcc +lat_1=30.7 +lat_2=29.3 +lat_0=28.5 +lon_0=-91.33333333333333 +x_0=1000000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Louisiana South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",30.7],PARAMETER[""standard_parallel_2"",29.3],PARAMETER[""latitude_of_origin"",28.5],PARAMETER[""central_meridian"",-91.33333333333333],PARAMETER[""false_easting"",1000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26982""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
32199,1703,"NAD83 / Louisiana Offshore","+proj=lcc +lat_1=27.83333333333333 +lat_2=26.16666666666667 +lat_0=25.5 +lon_0=-91.33333333333333 +x_0=1000000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Louisiana Offshore"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",27.83333333333333],PARAMETER[""standard_parallel_2"",26.16666666666667],PARAMETER[""latitude_of_origin"",25.5],PARAMETER[""central_meridian"",-91.33333333333333],PARAMETER[""false_easting"",1000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""32199""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26983,1801,"NAD83 / Maine East","+proj=tmerc +lat_0=43.66666666666666 +lon_0=-68.5 +k=0.9999 +x_0=300000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Maine East"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",43.66666666666666],PARAMETER[""central_meridian"",-68.5],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",300000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26983""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26984,1802,"NAD83 / Maine West","+proj=tmerc +lat_0=42.83333333333334 +lon_0=-70.16666666666667 +k=0.999966667 +x_0=900000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Maine West"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",42.83333333333334],PARAMETER[""central_meridian"",-70.16666666666667],PARAMETER[""scale_factor"",0.999966667],PARAMETER[""false_easting"",900000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26984""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26985,1900,"NAD83 / Maryland","+proj=lcc +lat_1=39.45 +lat_2=38.3 +lat_0=37.66666666666666 +lon_0=-77 +x_0=400000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Maryland"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",39.45],PARAMETER[""standard_parallel_2"",38.3],PARAMETER[""latitude_of_origin"",37.66666666666666],PARAMETER[""central_meridian"",-77],PARAMETER[""false_easting"",400000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26985""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26986,2001,"NAD83 / Massachusetts Mainland","+proj=lcc +lat_1=42.68333333333333 +lat_2=41.71666666666667 +lat_0=41 +lon_0=-71.5 +x_0=200000 +y_0=750000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Massachusetts Mainland"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",42.68333333333333],PARAMETER[""standard_parallel_2"",41.71666666666667],PARAMETER[""latitude_of_origin"",41],PARAMETER[""central_meridian"",-71.5],PARAMETER[""false_easting"",200000],PARAMETER[""false_northing"",750000],AUTHORITY[""EPSG"",""26986""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26987,2002,"NAD83 / Massachusetts Island","+proj=lcc +lat_1=41.48333333333333 +lat_2=41.28333333333333 +lat_0=41 +lon_0=-70.5 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Massachusetts Island"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",41.48333333333333],PARAMETER[""standard_parallel_2"",41.28333333333333],PARAMETER[""latitude_of_origin"",41],PARAMETER[""central_meridian"",-70.5],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26987""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26988,2111,"NAD83 / Michigan North","+proj=lcc +lat_1=47.08333333333334 +lat_2=45.48333333333333 +lat_0=44.78333333333333 +lon_0=-87 +x_0=8000000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Michigan North"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",47.08333333333334],PARAMETER[""standard_parallel_2"",45.48333333333333],PARAMETER[""latitude_of_origin"",44.78333333333333],PARAMETER[""central_meridian"",-87],PARAMETER[""false_easting"",8000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26988""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26989,2112,"NAD83 / Michigan Central","+proj=lcc +lat_1=45.7 +lat_2=44.18333333333333 +lat_0=43.31666666666667 +lon_0=-84.36666666666666 +x_0=6000000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Michigan Central"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",45.7],PARAMETER[""standard_parallel_2"",44.18333333333333],PARAMETER[""latitude_of_origin"",43.31666666666667],PARAMETER[""central_meridian"",-84.36666666666666],PARAMETER[""false_easting"",6000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26989""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26990,2113,"NAD83 / Michigan South","+proj=lcc +lat_1=43.66666666666666 +lat_2=42.1 +lat_0=41.5 +lon_0=-84.36666666666666 +x_0=4000000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Michigan South"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43.66666666666666],PARAMETER[""standard_parallel_2"",42.1],PARAMETER[""latitude_of_origin"",41.5],PARAMETER[""central_meridian"",-84.36666666666666],PARAMETER[""false_easting"",4000000],PARAMETER[""false_northing"",0],AUTHORITY[""EPSG"",""26990""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
26991,2201,"NAD83 / Minnesota North","+proj=lcc +lat_1=48.63333333333333 +lat_2=47.03333333333333 +lat_0=46.5 +lon_0=-93.09999999999999 +x_0=800000 +y_0=100000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs","PROJCS[""NAD83 / Minnesota North"",GEOGCS[""NAD83"",DATUM[""North_American_Datum_1983"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""6269""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.01745329251994328,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4269""]],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",48.63333333333333],PARAMETER[""standard_parallel_2"",47.03333333333333],PARAMETER[""latitude_of_origin"",46.5],PARAMETER[""central_meridian"",-93.1],PARAMETER[""false_easting"",800000],PARAMETER[""false_northing"",100000],AUTHORITY[""EPSG"",""26991""],AXIS[""X"",EAST],AXIS[""Y"",NORTH]]"
