id,scrape_date,licenseno,status,licensetype,issuedate,exprdate,owner,premisesaddress,tract,business,mailaddress,geocode
113,2013-01-28,484438,ACTIVE,47,2010-04-14,2013-07-31,"TOMASO RESTAURANT GROUP INC","2659 GATEWAY RD, STE 101, CARLSBAD, CA  92009-1760",0200.13,"TOMMY VS URBAN KITCHEN","7331 EL FUERTE CARLSBAD, CA  92009-6410",3701
114,2013-01-28,501239,ACTIVE,41,2010-12-01,2013-11-30,"PREMIER FOOD CONCEPTS LLC","2681 GATEWAY RD, STE 101, CARLSBAD, CA  92009-1767",0200.13,"LUNA GRILL","9255 TOWNE CENTER DR, STE 950 SAN DIEGO, CA  92121",3701
115,2013-01-28,477318,ACTIVE,41,2009-06-10,2013-05-31,"TWO RIPPERS LLC","2675 GATEWAY RD, STE 103, CARLSBAD, CA  92009-1765",0200.13,"BOARD & BREW","2675 GATEWAY RD, STE 103 CARLSBAD, CA  92009-1765",3701
116,2013-01-28,470408,ACTIVE,41,2009-01-20,2012-12-31,"RUBIOS RESTAURANTS INC","2675 GATEWAY RD, STE 104, CARLSBAD, CA  92009-1726",0200.13,"RUBIOS FRESH MEXICAN GRILL","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3701
117,2013-01-28,507556,ACTIVE,41,2011-05-24,2013-04-30,"HENDERSON, GLEN","2675 GATEWAY RD, STE F102, CARLSBAD, CA  92008-1765",0200.13,"PIZZA & PINTS","",3701
118,2013-01-28,204979,ACTIVE,41,1987-07-31,2013-09-30,"DOWNS, MICHAEL L","595 GRAND AVE, CARLSBAD, CA  92008",0179.00,"GRAND DELI THE","",3701
119,2013-01-28,272449,ACTIVE,47,1992-09-01,2013-09-30,"GRAND GRILL INC","752 GRAND AVE, CARLSBAD, CA  92008",0179.00,"GRAND AVENUE BAR & GRILL","",3701
120,2013-01-28,486615,ACTIVE,48,2010-04-06,2013-03-31,"421 GRAND INC","421 GRAND AVE, CARLSBAD, CA  92008-2325",0180.00,"ALLEY THE","3486 RICH FIELD DR CARLSBAD, CA  92010-5544",3701
121,2013-01-28,356746,ACTIVE,48,2000-06-29,2013-12-31,"BOARS CROSSN INC","390 GRAND AVE, CARLSBAD, CA  92008-2925",0180.00,"BOARS CROSSN","",3701
122,2013-01-28,462685,ACTIVE,47,2008-02-27,2013-01-31,"OSULLIVANS RESTAURANT MANAGEMENT INC","640 GRAND AVE, STE A, CARLSBAD, CA  92008-2365",0179.00,"OSULLIVANS IRISH PUB & RESTAURANT","3839 LONG BEACH BLVD LONG BEACH, CA  90807-3311",3701
123,2013-01-28,466489,ACTIVE,20,2008-07-18,2013-06-30,"RJD WINES INC","3234 GREYHAWK CT, CARLSBAD, CA  92010-6651",0198.06,"MERITAGE WINE MARKET","162 S RANCHO SANTA FE RD, STE A10 ENCINITAS, CA  92024-6308",3701
124,2013-01-28,359333,ACTIVE,41,1999-11-01,2013-09-30,"POLLOS MARIA INC","3055 HARDING ST, CARLSBAD, CA  92008",0179.00,"POLLOS MARIA INC","",3701
125,2013-01-28,505902,ACTIVE,20,2011-01-11,2012-09-30,"VALENZUELA, TOMMY JOE ALLAN","912 HAWTHORNE AVE, CARLSBAD, CA  92011-3928",0178.11,VALIMPORTS,"PO BOX 130102 CARLSBAD, CA  92011-0102",3701
126,2013-01-28,406692,ACTIVE,47,2004-02-13,2013-01-31,"LEGOLAND CALIFORNIA LLC","ONE LEGOLAND DR, CARLSBAD, CA  92008",0221.00,"LEGOLAND CALIFORNIA","",3701
127,2013-01-28,522562,ACTIVE,41,2012-10-02,2013-09-30,"ROCK & ROLL SUSHI LLC","2708 LOKER AVE W, STE B107, CARLSBAD, CA  92010-6602",0198.06,"ROCK & ROLL SUSHI","",3701
128,2013-01-28,248466,ACTIVE,47,1990-07-18,2013-06-30,"KUO LING CORPORATION","2958 MADISON ST, CARLSBAD, CA  92008-2358",0179.00,"","",3701
129,2013-01-28,524381,ACTIVE,47,2012-12-12,2013-11-30,"GRAND PACIFIC RESORT SERVICES, LPSHIP","1577 MARBRISA CIR, CARLSBAD, CA  92008",0221.00,"","5900 PASTEUR CT, STE 200 CARLSBAD, CA  92008-7336",3701
130,2013-01-28,474514,ACTIVE,47,2009-05-20,2013-12-31,"N AND D RESTAURANTS INC","1884 MARRON RD, CARLSBAD, CA  92008-1172",0178.01,"OLIVE GARDEN ITALIAN RESTAURANT THE 1120","PO BOX 695016 ORLANDO, FL  32869-5016",3701
131,2013-01-28,287580,ACTIVE,41,1994-03-07,2013-02-28,"ABBASI, BABAK MOHAMMAD ALI","1854 MARRON RD, STE 100, CARLSBAD, CA  92008",0178.01,"GREEK CORNER CAFE","",3701
132,2013-01-28,447137,ACTIVE,41,2007-08-29,2013-07-31,"LI, JINGLING","1854 MARRON RD, STE 104, CARLSBAD, CA  92008-1172",0178.01,"SUPER SUSHI","",3701
133,2013-01-28,526982,ACTIVE,20,2012-12-12,2013-11-30,"BERRY, CARY ELIZABETH","2534 NAVARRA DR, UNIT B, CARLSBAD, CA  92009-7092",0200.15,"AMITIE WINES","",3701
134,2013-01-28,214664,SUREND,20,1988-07-01,2013-06-30,"7 ELEVEN INC","201 OAK AVE, CARLSBAD, CA  92008",0180.00,"7 ELEVEN 2111 13601","PO BOX 219088 DALLAS, TX  75221-9088",3701
135,2013-01-28,514896,ACTIVE,21,2012-05-17,2013-06-30,"7 ELEVEN INC","201 OAK AVE, CARLSBAD, CA  92008",0180.00,7-ELEVEN,"PO BOX 219088 DALLAS, TX  75221-9088",3701
136,2013-01-28,525128,ACTIVE,41,2013-01-22,2013-12-31,"CCB&B;, LLC","201 OAK AVE, CARLSBAD, CA  92008",0180.00,"BOARD & BREW COASTAL CARLSBAD","243 MELROSE AVE ENCINITAS, CA  92024",3701
137,2013-01-28,464822,ACTIVE,47,2008-06-04,2013-05-31,"HUNTINGTON PACIFIC HOTELS LLC","5835 OWENS AVE, CARLSBAD, CA  92008-6562",0221.00,"COURTYARD BY MARRIOTT","105 DECKER CT, STE 500 IRVING, TX  75062-2790",3701
138,2013-01-28,295196,ACTIVE,20,1994-06-02,2013-06-30,"G & M OIL COMPANY INC","850 PALOMAR AIRPORT RD, CARLSBAD, CA  92011",0221.00,CHEVRON,"16868 A ST HUNTINGTON BEACH, CA  92647-4831",3701
139,2013-01-28,371976,ACTIVE,21,2000-12-21,2013-06-30,"7 ELEVEN INC","901 PALOMAR AIRPORT RD, CARLSBAD, CA  92011",0178.11,"7 ELEVEN 2111 27109","PO BOX 219088 DALLAS, TX  75221-9088",3701
140,2013-01-28,380820,ACTIVE,21,2001-12-07,2013-06-30,"COSTCO WHOLESALE CORPORATION","951 PALOMAR AIRPORT RD, CARLSBAD, CA  92011",0178.11,"COSTCO WHOLESALE 462","999 LAKE DR, ATTN LICENSING ISSAQUAH, WA  98027-8990",3701
141,2013-01-28,434602,ACTIVE,20,2006-01-13,2013-12-31,"CONTRACT MANAGEMENT SERVICES INC","665 PALOMAR AIRPORT RD, CARLSBAD, CA  92011",0178.13,"PALOMAR AIRPORT SHELL","703 PALOMAR AIRPORT RD, STE 100 CARLSBAD, CA  92011-1041",3701
142,2013-01-28,472219,ACTIVE,20,2008-11-12,2013-10-31,"ATR MANAGEMENT INC","899 PALOMAR AIRPORT RD, CARLSBAD, CA  92011-1109",0178.11,"PALOMAR MOBIL","",3701
143,2013-01-28,509226,ACTIVE,47,2011-05-27,2013-04-30,"ISLANDS RESTAURANTS L-PSHIP","889 PALOMAR AIRPORT RD, CARLSBAD, CA  92011-1109",0178.11,"ISLANDS FINE BURGERS & DRINKS","5750 FLEET ST STE 120 CARLSBAD, CA  92008-4709",3701
144,2013-01-28,470117,ACTIVE,20,2008-09-29,2013-08-31,"PALOMAR AIRPORT ROAD INC","1991 PALOMAR AIRPORT RD, CARLSBAD, CA  92011-1305",0221.00,"PALOMAR AIRPORT ARCO","3278 VISTA MATAMO ST EL CAJON, CA  92019-2863",3701
145,2013-01-28,505353,ACTIVE,70,2011-03-11,2013-02-28,"ISLAND HOSPITALITY MANAGEMENT III INC","2223 PALOMAR AIRPORT RD, CARLSBAD, CA  92011-1553",0221.00,"HOMEWOOD SUITES CARLSBAD","50 COCOANUT ROW PALM BEACH, FL  33480",3701
146,2013-01-28,454801,ACTIVE,47,2008-01-18,2013-12-31,"BRIAD RESTAURANT GROUP LLC","890 PALOMAR AIRPORT RD, CARLSBAD, CA  92011-4443",0221.00,"TGI FRIDAYS","78 OKNER PKWY LIVINGSTON, NJ  07039-1604",3701
147,2013-01-28,474001,ACTIVE,47,2009-11-16,2013-10-31,"CARLSBAD LANDINGS INC","2198 PALOMAR AIRPORT RD, CARLSBAD, CA  92011-4450",0221.00,"LANDINGS AT CARLSBAD THE","2198 PALOMAR AIRPORT RD, # 100 CARLSBAD, CA  92011",3701
148,2013-01-28,477334,ACTIVE,47,2009-09-29,2013-08-31,"P F CHANGS CHINA BISTRO INC","5621 PASEO DEL NORTE, CARLSBAD, CA  92008",0221.00,"PF CHANGS CHINA BISTRO","7676 E PINNACLE PEAK RD SCOTTSDALE, AZ  85255-3404",3701
149,2013-01-28,478477,ACTIVE,47,2009-10-13,2013-09-30,"BJS RESTAURANTS INC","5613 PASEO DEL NORTE, CARLSBAD, CA  92008",0221.00,"BJS RESTAURANT & BREWHOUSE","7755 CENTER AVE, STE 300 HUNTINGTON BEACH, CA  92647-3084",3701
150,2013-01-28,455833,ACTIVE,47,2008-02-19,2013-01-31,"KINGS SEAFOOD COMPANY LLC","5625 PASEO DEL NORTE, CARLSBAD, CA  92008-4434",0221.00,"KINGS FISH HOUSE","3185 AIRWAY AVE, # J COSTA MESA, CA  92626-4601",3701
151,2013-01-28,77501,ACTIVE,41,1979-08-28,2013-01-31,"TIP TOP MEATS & EUROPEAN DELI INC","6118 PASEO DEL NORTE, CARLSBAD, CA  92011",0178.11,"TIP TOP MEATS EUROPEAN DELI INC","",3701
152,2013-01-28,359183,ACTIVE,47,2000-04-17,2013-03-31,"BELLEFLEUR CARLSBAD LLC","5610 PASEO DEL NORTE, STE 100W, CARLSBAD, CA  92008",0221.00,"BELLEFLEUR WINERY & RESTAURANT","5610 PASEO DEL NORTE, STE 100B CARLSBAD, CA  92008",3701
153,2013-01-28,440525,ACTIVE,41,2006-08-01,2013-07-31,"WHOLESUM CORP","5600 PASEO DEL NORTE, STE 115A, CARLSBAD, CA  92008-4441",0221.00,"SAN SAI JAPANESE GRILL","4547 NARROT ST TORRANCE, CA  90503",3701
154,2013-01-28,391790,ACTIVE,41,2002-11-18,2013-10-31,"RUBIOS RESTAURANTS INC","5620 PASEO DEL NORTE, STE 128C, CARLSBAD, CA  92008",0221.00,"RUBIOS FRESH MEXICAN GRILL","1902 WRIGHT PL, STE 300 CARLSBAD, CA  92008-6583",3701
155,2013-01-28,483779,ACTIVE,20,2009-12-17,2012-11-30,"MARTIN, BRENDA","7200 PINTAIL DR, CARLSBAD, CA  92011-5044",0178.08,"VANITE WINES","PO BOX 235912 ENCINITAS, CA  92023-5912",3701
156,2013-01-28,517442,ACTIVE,41,2012-03-13,2013-02-28,"HYL FINANCIAL INC","3050 PIO PICO DR, STE A, CARLSBAD, CA  92008-1954",0178.01,NOZOMI,"",3701
157,2013-01-28,326582,ACTIVE,41,1997-03-21,2013-02-28,"YASOTORN, JAMES P","3050 PIO PICO DR, STE B, CARLSBAD, CA  92008",0178.01,"LOTUS THAI BISTRO","",3701
158,2013-01-28,509729,ACTIVE,47,2012-05-24,2013-04-30,"THREE SEAS ENTERPRISES, INC.","7205 PONTO DR, CARLSBAD, CA  92011",0178.13,"HILTON CARLSBAD OCEANFRONT RESORT & SPA","6450 CARLSBAD BLVD CARLSBAD, CA  92011-2002",3701
159,2013-01-28,403965,ACTIVE,47,2003-10-20,2013-09-30,"BENIHANA CARLSBAD CORP","755 RAINTREE DR, CARLSBAD, CA  92011",0178.13,BENIHANA,"8750 NW 36TH ST, STE 300 MIAMI, FL  33178",3701
160,2013-01-28,479680,ACTIVE,21,2009-09-14,2013-08-31,"GARFIELD BEACH CVS LLC","7740 RANCHO SANTA FE RD, CARLSBAD, CA  92009-8689",0200.16,"CVS PHARMACY 9528","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3701
161,2013-01-28,166715,ACTIVE,20,1985-12-05,2013-05-31,"ESCOBEDO, OFELIA E","3292 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"LOLAS 7UP MARKET & DELI","",3701
162,2013-01-28,227613,ACTIVE,47,1989-02-22,2013-12-31,"HENNESSEYS TAVERN INC","2777 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"HENNESSEYS TAVERN","1845 S ELENA AVE, STE 300 REDONDO BEACH, CA  90277",3701
163,2013-01-28,284701,ACTIVE,20,1993-06-23,2013-06-30,"CIRCLE K STORES INC","3110 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"CIRCLE K 2986","255 E RINCON ST, STE 100 CORONA, CA  92879-1368",3701
164,2013-01-28,304677,ACTIVE,20,1995-06-27,2013-05-31,"DAOUSSIS, GERASIM A","2812 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"PRONTOS MARKET","",3701
165,2013-01-28,317659,ACTIVE,20,1997-07-18,2013-06-30,"MACIASSANCHEZ, VERONICA","3163 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"EL TORITO MEATS","422 SAN DIEGO ST OCEANSIDE, CA  92054",3701
166,2013-01-28,331774,ACTIVE,41,1997-12-31,2013-11-30,"CHYE, WAH T","2820 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"OVERSEAS CHINESE RESTAURANT","",3701
167,2013-01-28,526421,ACTIVE,41,2012-10-30,2013-09-30,"OGAZON, MICHAEL","3067 ROOSEVELT ST, CARLSBAD, CA  92008",0179.00,"NEW YORK PIZZERIA","3226 THORN ST SAN DIEGO, CA  92104-4746",3701
168,2013-01-28,380357,ACTIVE,41,2002-10-09,2013-09-30,"CONTINUING LIFE COMMUNITIES LLC","1950 SILVERLEAF CIR, CARLSBAD, CA  92009",0176.01,"LA COSTA GLEN CARLSBAD","",3701
169,2013-01-28,518589,ACTIVE,20,2012-03-22,2013-02-28,"MAD WINES INC","3206 SITIO OCEANO, CARLSBAD, CA  92009-2001",0200.14,"HIATUS CELLARS","",3701
170,2013-01-28,262186,ACTIVE,41,1991-07-15,2013-06-30,"M G BRANCIFORTE INC","2907 STATE ST, CARLSBAD, CA  92008",0179.00,"CALDO POMODORO RESTAURANT","",3701
171,2013-01-28,438100,ACTIVE,47,2006-05-15,2013-04-30,"MAS FINA CANTINA INC","2780 STATE ST, CARLSBAD, CA  92008",0179.00,"MAS FINA CANTINA","",3701
172,2013-01-28,501322,ACTIVE,64,2010-11-18,2013-10-31,"NEW VILLAGE ARTS INC","2787 STATE ST, CARLSBAD, CA  92008-1608",0179.00,"NEW VILLAGE ARTS THEATRE","2787 STATE ST CARLSBAD, CA  92008-1608",3701
173,2013-01-28,515844,ACTIVE,21,2011-12-07,2013-11-30,"MAROGY, NABEEL GLEINA","2700 STATE ST, CARLSBAD, CA  92008-1628",0179.00,"FIESTA LIQUOR","",3701
174,2013-01-28,457825,ACTIVE,42,2007-11-01,2013-05-31,"VILLAGE PUB INC","2990 STATE ST, CARLSBAD, CA  92008-2336",0179.00,"VILLAGE PUB INC THE","",3701
175,2013-01-28,511058,ACTIVE,20,2011-07-27,2013-01-31,"LE PASSAGE FRENCH BISTRO","2998 STATE ST, CARLSBAD, CA  92008-2336",0179.00,"CARLSBAD CHOCOLATE BAR","",3701
176,2013-01-28,79910,ACTIVE,47,1979-11-16,2013-05-31,"BELGON INCORPORATED","2968 STATE ST, CARLSBAD, CA  92008-2336",0179.00,"GARCIAS MEXICAN RESTAURANT & CREATIVE CATERING","PO BOX 231842 ENCINITAS, CA  92023-1842",3701
177,2013-01-28,448428,ACTIVE,47,2007-01-22,2013-06-30,"VIGILUCCIS RESTAURANTS GROUP INC","2943 STATE ST, CARLSBAD, CA  92008-2337",0179.00,"VIGILUCCIS CUCINA ITALIANA","3878 CARLSBAD BLVD CARLSBAD, CA  92008-4008",3701
178,2013-01-28,484258,SUREND,42,2010-03-03,2013-02-28,"LE PASSAGE FRENCH BISTRO","2959 STATE ST, CARLSBAD, CA  92008-2337",0179.00,VINTAGE,"2961 STATE ST CARLSBAD, CA  92008-2337",3701
179,2013-01-28,500475,ACTIVE,41,2010-08-02,2013-07-31,"RELM WINE & BEER BISTRO LLC","2917 STATE ST, CARLSBAD, CA  92008-2337",0179.00,"RELM WINE & BEER BISTRO","",3701
180,2013-01-28,522236,ACTIVE,41,2012-08-23,2013-07-31,"BOOMERANG RESTAURANT GROUP LLC","2961 STATE ST, CARLSBAD, CA  92008-2337",0179.00,"AUSTRALIAN GRILL","4099 HUERFANO AVE, APT 120 SAN DIEGO, CA  92117",3701
181,2013-01-28,472666,SUREND,20,2008-12-18,2013-11-30,"VIGILUCCIS RESTAURANTS GROUP INC","2943 STATE ST, STE 102, CARLSBAD, CA  92008-2337",0179.00,"VIGILUCCIS GOURMET MARKET & CATERING","3878 CARLSBAD BLVD CARLSBAD, CA  92008-4008",3701
182,2013-01-28,510215,ACTIVE,20,2011-06-03,2013-05-31,"FORGOTTEN BARREL, LLC","2333 STATE ST, STE 200, CARLSBAD, CA  92008-1691",0179.00,"FORGOTTEN BARREL","",3701
183,2013-01-28,194554,ACTIVE,21,1987-02-27,2013-06-30,"VONS COMPANIES INC THE","985 TAMARACK AVE, CARLSBAD, CA  92008",0178.10,"VONS 2343","PO BOX 29096 PHOENIX, AZ  85038-9096",3701
184,2013-01-28,317099,ACTIVE,41,1996-05-15,2013-04-30,"VILLAGE KITCHEN & PIE SHOPPE INC THE","950 TAMARACK AVE, CARLSBAD, CA  92008",0178.09,"VILLAGE KITCHEN & PIE SHOPPE THE","",3701
185,2013-01-28,516070,ACTIVE,20,2011-12-29,2013-06-30,"CHEVRON STATIONS INC","970 TAMARACK AVE, CARLSBAD, CA  92008-3413",0178.09,"CHEVRON SERVICE STATION","PO BOX 2292, BUSINESS LICENSE & PERMIT BREA, CA  92822-2292",3701
186,2013-01-28,26090,ACTIVE,21,1980-04-25,2013-06-30,"THRIFTY PAYLESS INC","955 TAMARACK AVE, CARLSBAD, CA  92008-3414",0178.10,"RITE AID STORE 5621","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",3701
187,2013-01-28,472612,ACTIVE,20,2009-03-24,2013-02-28,"KIANI HOLDINGS INC","945 TAMARACK AVE, CARLSBAD, CA  92008-3414",0178.10,"CARLSBAD 76","2201 E COAST HWY CORONA DEL MAR, CA  92625-1923",3701
188,2013-01-28,485475,ACTIVE,47,2010-01-27,2012-12-31,"DRISCOLL ROCH CORPORATION","850 TAMARACK AVE, CARLSBAD, CA  92008-4140",0179.00,"HENSLEYS FLYING ELEPHANT PUB & GRILL","",3701
189,2013-01-28,455215,ACTIVE,47,2007-07-31,2013-06-30,"KEMPER SPORTS MANAGEMENT INC","5800 THE CROSSINGS DR, CARLSBAD, CA  92008-4717",0221.00,"CROSSINGS AT CARLSBAD THE","",3701
190,2013-01-28,473659,ACTIVE,20,2009-02-24,2013-01-31,"R L LIQUID ASSETS INC","3142 TIGER RUN CT, STE H115, CARLSBAD, CA  92010-6694",0200.17,"R L LIQUID ASSETS","",3701
191,2013-01-28,473652,ACTIVE,20,2009-02-10,2013-06-30,"7 ELEVEN INC","5802 VAN ALLEN WAY, CARLSBAD, CA  92008-7300",0221.00,"7 ELEVEN 32942","PO BOX 219088 DALLAS, TX  75221-9088",3701
192,2013-01-28,413697,ACTIVE,20,2004-08-30,2013-07-31,"CARLSBAD WINE MERCHANTS INC","5814 VAN ALLEN WAY, STE 155, CARLSBAD, CA  92008",0221.00,"CARLSBAD WINE MERCHANTS","2192 S COAST HWY OCEANSIDE, CA  92054",3701
193,2013-01-28,413697,ACTIVE,42,2004-08-30,2012-12-31,"CARLSBAD WINE MERCHANTS INC","5814 VAN ALLEN WAY, STE 155, CARLSBAD, CA  92008",0221.00,"CARLSBAD WINE MERCHANTS","2192 S COAST HWY OCEANSIDE, CA  92054",3701
194,2013-01-28,171655,ACTIVE,20,1985-06-06,2013-05-31,"SHIMABUKURO, GINA S","6150 YARROW DR, STE C, CARLSBAD, CA  92011",0221.00,"PALOMAR DELI","",3701
195,2013-01-28,405401,ACTIVE,41,2003-10-27,2013-09-30,"MUN, CHUNG KI","1200 & 1202 THIRD AVE, CHULA VISTA, CA  91911",0132.03,UTAGE,"",3702
196,2013-01-28,387185,ACTIVE,48,2002-06-17,2013-09-30,"ROSENE, NEVIEA SUE","725-725 1/2 BROADWAY, CHULA VISTA, CA  91910",0130.00,"LIONS DEN THE","173 INKOPAH ST CHULA VISTA, CA  91911",3702
197,2013-01-28,483141,SUREND,48,2009-09-28,2013-08-31,"YI, CHONG AE","312 1/2 BROADWAY, CHULA VISTA, CA  91910-3502",0125.01,"COIN TOSS","LAW OFFICES OF GARY A. LAFF, 3345 WILSHIRE BLVD., SUITE 911 LOS ANGELES, CA  90010",3702
198,2013-01-28,462016,ACTIVE,48,2008-01-29,2013-12-31,"HOUGH, VERGIL L","400-400 1/2 BROADWAY, CHULA VISTA, CA  91910-4304",0125.01,MANHATTAN,"",3702
199,2013-01-28,435115,ACTIVE,41,2006-03-08,2013-02-28,"SEO, JAMES KANGIK","301 305 & 307 PALOMAR ST, CHULA VISTA, CA  91911",0132.03,KANPAI,"",3702
200,2013-01-28,340696,ACTIVE,20,1998-05-26,2013-06-30,"RONALD COHN INC","690 3RD AVE, CHULA VISTA, CA  91910",0130.00,"SPROUTS FARMERS MARKET","",3702
201,2013-01-28,34340,ACTIVE,51,1966-02-17,2013-10-31,"FLEET RESERVE ASSN BR 61 SAN DIEGO","288 3RD AVE, CHULA VISTA, CA  91910",0123.02,"FLEET RESERVE ASSN BR 61 SAN DIEGO","",3702
202,2013-01-28,381009,ACTIVE,41,2001-11-02,2013-10-31,"SERRATOS, ROSALINDA CASTILLO","337 3RD AVE, CHULA VISTA, CA  91910",0123.02,"CALIFORNIA SUSHI BAR","",3702
203,2013-01-28,394184,ACTIVE,21,2002-10-23,2013-05-31,"MANSOOR, MARK","772 3RD AVE, CHULA VISTA, CA  91910",0130.00,"THIRD AVE MINI MART","",3702
204,2013-01-28,433992,ACTIVE,41,2006-01-06,2012-12-31,"YEATON, KWANMUANG","230 3RD AVE, CHULA VISTA, CA  91910",0123.02,"MEA KWAN THAI CUISINE","380 BRYAN POINT DR CHULA VISTA, CA  91914-5208",3702
205,2013-01-28,440695,ACTIVE,21,2006-08-23,2013-06-30,"NEW ALBERTSONS INC","720 3RD AVE, CHULA VISTA, CA  91910",0130.00,"ALBERTSONS 6757","PO BOX 20 BOISE, ID  83726-0020",3702
206,2013-01-28,450827,ACTIVE,48,2007-04-03,2013-03-31,"CHAPMAN, ALBERT EDWARD","317 3RD AVE, CHULA VISTA, CA  91910",0123.02,"DOCKS COCKTAIL LOUNGE","",3702
207,2013-01-28,519414,ACTIVE,20,2012-07-05,2013-06-30,"JARJEES, FADY W","311 3RD AVE, CHULA VISTA, CA  91910",0123.02,"CITY MARKET","",3702
208,2013-01-28,479716,ACTIVE,21,2009-09-14,2013-08-31,"GARFIELD BEACH CVS LLC","16 3RD AVE, CHULA VISTA, CA  91910-1039",0124.01,"CVS PHARMACY 8859","1 CVS DR, MAIL DROP 23062A WOONSOCKET, RI  02895-6146",3702
209,2013-01-28,525811,ACTIVE,41,2013-01-08,2013-12-31,"GONZALEZ, MARIA DELOSANGELES A","34 3RD AVE, CHULA VISTA, CA  91910-1712",0124.01,"LA FUENTE MEXICAN GRILL","4734 BUTTERNUT HOLLOW LN BONITA, CA  91902",3702
210,2013-01-28,461472,ACTIVE,41,2008-02-22,2013-08-31,"HERRERA, LUZ MARIA","262 3RD AVE, CHULA VISTA, CA  91910-2701",0123.02,"EL COMAL ANTOJITOS MEXICANOS","3946 ILLINOIS ST SAN DIEGO, CA  92104-3007",3702
211,2013-01-28,452738,ACTIVE,41,2007-07-02,2013-06-30,"MANGIA ITALIANO","248 3RD AVE, CHULA VISTA, CA  91910-2711",0123.02,"MANGIA ITALIANO ON THIRD","",3702
212,2013-01-28,470420,ACTIVE,41,2008-10-06,2013-06-30,"JUST JAVA ELEGANCE HALL INC","285 3RD AVE, CHULA VISTA, CA  91910-2721",0123.02,"JUST JAVA CAFE","",3702
213,2013-01-28,356328,ACTIVE,47,1999-11-08,2013-10-31,"LA BELLA PIZZA LLC","373 3RD AVE, CHULA VISTA, CA  91910-3927",0123.02,"LA BELLA PIZZA GARDEN","",3702
214,2013-01-28,468914,ACTIVE,41,2008-08-25,2013-07-31,"TALAVERA AZUL LLC","365 3RD AVE, CHULA VISTA, CA  91910-3928",0123.02,"TALAVERA AZUL RESTAURANT BY LA ESPADANA","",3702
215,2013-01-28,488747,ACTIVE,48,2010-08-16,2013-06-30,"HUFF, JOSEPH ALBERT","341-43 3RD AVE, CHULA VISTA, CA  91910-3929",0123.02,"SILVER DOLLAR","418 ANITA JUNE CT CHULA VISTA, CA  91911-4110",3702
216,2013-01-28,511039,ACTIVE,41,2011-10-12,2013-12-31,"LUBY'S FUDDRUCKERS RESTAURANTS, LLC","340 3RD AVE, CHULA VISTA, CA  91910-3933",0123.02,FUDDRUCKERS,"800 TURNPIKE ST, STE 300 NORTH ANDOVER, MA  01845",3702
217,2013-01-28,460957,ACTIVE,20,2008-01-03,2013-06-30,"7 ELEVEN INC","403 3RD AVE, CHULA VISTA, CA  91910-4602",0128.00,"7 ELEVEN 21792","PO BOX 219088 DALLAS, TX  75221-9088",3702
218,2013-01-28,474919,ACTIVE,20,2009-02-13,2013-01-31,"CROSSROAD PETROLEUM INC","798 3RD AVE, CHULA VISTA, CA  91910-5804",0130.00,"CROSSROAD PETROLEUM INC","422 WIER RD, ATTN: FRONT OFFICE SAN BERNARDINO, CA  92408-3859",3702
219,2013-01-28,13583,ACTIVE,21,1970-10-13,2013-06-30,"VONS COMPANIES INC THE","870 3RD AVE, CHULA VISTA, CA  91911",0130.00,"VONS 3063","PO BOX 29096 PHOENIX, AZ  85038-9096",3702
220,2013-01-28,316924,ACTIVE,41,1996-04-05,2013-03-31,"SHOGANAKA, SHO","1216 3RD AVE, CHULA VISTA, CA  91911",0132.03,"HIRO SHOTEN & KAGA SUSHI","1242 CUYAMACA AVE CHULA VISTA, CA  91911",3702
221,2013-01-28,342847,ACTIVE,41,1998-08-10,2013-07-31,"LIANG, GUO PING","1403 3RD AVE, CHULA VISTA, CA  91911",0132.03,"CHINESE CITY","",3702
222,2013-01-28,351266,ACTIVE,41,1999-03-26,2013-02-28,"AGUILAR, MIAE SO","866 3RD AVE, CHULA VISTA, CA  91911",0130.00,"HUNGRY HANKS DELI","",3702
223,2013-01-28,419165,ACTIVE,21,2004-11-08,2013-12-31,"EAGLE LIQUOR INC","1296 3RD AVE, CHULA VISTA, CA  91911",0132.03,"EAGLE LIQUOR INC","",3702
224,2013-01-28,428642,SUREND,47,2006-02-01,2013-01-31,"TOMRW FOOD SERVICES INC","1198 3RD AVE, CHULA VISTA, CA  91911",0131.02,"JIMMYS FAMILY RESTAURANT","2515 CAMINO DEL RIO S, STE 111 SAN DIEGO, CA  92108",3702
225,2013-01-28,49836,SUREND,21,1994-01-01,2013-06-30,"THRIFTY PAYLESS INC","1325 3RD AVE, CHULA VISTA, CA  91911",0132.03,"RITE AID STORE 5616","2600 CAPITOL AVE, STE 300 SACRAMENTO, CA  95816-5930",3702
