address,city,state,zip
"3700 Plaza Drive ",OCEANSIDE,CA,92056
"13000 Bowron Road ",POWAY,CA,92064
"31600 Oak Glen Road ","VALLEY CENTER",CA,92082
"13800 Poway Road ",POWAY,CA,92064
"1300 Santa Rita Drive ","CHULA VISTA",CA,91913
"2300 E Valley Parkway ",ESCONDIDO,CA,92027
"100 Old Grove Road ",OCEANSIDE,CA,92057
"400 Firebird Lane ","SAN MARCOS",CA,92069
"1400 13 Th Street ","IMPERIAL BEACH",CA,91932
"2700 Ascot Avenue ",CARLSBAD,CA,92009
"100 Jamul Avenue ","CHULA VISTA",CA,91911
"12200 Vista Del Cajon Road ",LAKESIDE,CA,92021
"7900 El Paseo Grande ","SAN DIEGO",CA,92037
"4300 La Jolla Village Drive ","SAN DIEGO",CA,92121
"200 W Mission Road ","SAN MARCOS",CA,92069
"200 S Nevada Street ",OCEANSIDE,CA,92054
"9500 Red Diamond Drive ",LAKESIDE,CA,92040
"700 W Valley Parkway ",ESCONDIDO,CA,92025
"1900 Wright Place ",CARLSBAD,CA,92008
"2500 Orion Way ",CARLSBAD,CA,92008
"2700 Avnda De Anita ",CARLSBAD,CA,92008
"2700 Levante Street ",CARLSBAD,CA,92009
"2900 Lancaster Road ",CARLSBAD,CA,92010
"3000 Harding Street ",CARLSBAD,CA,92008
"7000 Partridge Place ",CARLSBAD,CA,92009
"1100 Cam De Las Ondas ",CARLSBAD,CA,92011
"2500 El Cam Real ",CARLSBAD,CA,92054
"1900 Kellogg Avenue ",CARLSBAD,CA,92008
"500 Los Altos Drive ","CHULA VISTA",CA,91914
"100 Fletcher Parkway ","EL CAJON",CA,92021
"1200 Avocado Avenue ","EL CAJON",CA,92020
"1000 Joshua Street ",ESCONDIDO,CA,92026
"1300 W 0 9 Th Avenue ",ESCONDIDO,CA,92029
"1700 W Citracado Parkway ",ESCONDIDO,CA,92029
"2000 Lee Drive ",ESCONDIDO,CA,92027
"2000 Matthew Place ",ESCONDIDO,CA,92027
"2200 Holly Avenue ",ESCONDIDO,CA,92027
"300 Lansing Cr Drive ",ESCONDIDO,CA,92025
"300 N Juniper Street ",ESCONDIDO,CA,92025
"400 N Midway Drive ",ESCONDIDO,CA,92027
"500 W 0 8 Th Avenue ",ESCONDIDO,CA,92025
"800 N Fig Street ",ESCONDIDO,CA,92026
"1200 W 15 Th Avenue ",ESCONDIDO,CA,92025
"1400 Knoll Park Glen ",ESCONDIDO,CA,92029
"400 S Hidden Trails Road ",ESCONDIDO,CA,92027
"900 Del Dios Highway ",ESCONDIDO,CA,92029
"1200 Simpson Way ",ESCONDIDO,CA,92029
"2000 Alexander Drive ",ESCONDIDO,CA,92025
"200 S Quince Street ",ESCONDIDO,CA,92025
"6000 Severin Drive ","LA MESA",CA,91942
"8800 Murray Drive ","LA MESA",CA,91942
"800 E 15 Th Street ","NATIONAL CITY",CA,91950
"400 Big Sky Drive ",OCEANSIDE,CA,92054
"12300 Old Pomerado Road ",POWAY,CA,92064
"1300 W 04 Th Avenue ","",CA,""
"100 Rosebay Drive ",ENCINITAS,CA,92024
"100 Townsite Drive ",VISTA,CA,92084
"1000 N El Camino Real ",ENCINITAS,CA,92024
"10100 Austin Drive ","SPRING VALLEY",CA,91977
"10700 Jamacha Boulevard ","SPRING VALLEY",CA,91977
"1100 Madera Lane ",VISTA,CA,92081
"11600 Vernette Court ","",CA,92020
"11900 Royal Road ",LAKESIDE,CA,92021
"1200 Calla Avenue ","IMPERIAL BEACH",CA,91932
"12600 Laurel Street ",LAKESIDE,CA,92040
"13400 Silver Lake Drive ",POWAY,CA,92064
"200 Olive Avenue ",VISTA,CA,92083
"200 Spanish Spur ",FALLBROOK,CA,92028
"2500 Granger Avenue ","NATIONAL CITY",CA,91950
"25600 Potrero Park Drive ",TECATE,CA,91963
"2700 Washington Street ","LEMON GROVE",CA,91945
"28800 Old Hwy 80 ",DESCANSO,CA,91916
"300 Acateno Avenue ",VISTA,CA,92084
"300 Magnolia Avenue ",RAMONA,CA,92065
"300 Osborne Street ",VISTA,CA,92084
"300 Stratford Court ","DEL MAR",CA,92014
"300 W East Drive ",VISTA,CA,92083
"3000 Highlands Boulevard ","SPRING VALLEY",CA,91977
"3000 Highlands Way ","SPRING VALLEY",CA,91977
"400 Pommel Way ","SAN MARCOS",CA,92069
"500 N Melrose Drive ",VISTA,CA,92083
"700 La Vida Circle ",VISTA,CA,92083
"700 Melba Road ",ENCINITAS,CA,92024
"9800 Dale Avenue ","SPRING VALLEY",CA,91977
"1100 Florence Street ","IMPERIAL BEACH",CA,91932
"9100 Clearlake Way ",LAKESIDE,CA,92040
"300 E Alvarado Street ",FALLBROOK,CA,92028
"1100 Alexandra Lane ",ENCINITAS,CA,92024
"1300 Cam Del Mar ","DEL MAR",CA,92014
"16600 El Zorro Vista ","RANCHO SANTA FE",CA,92067
"700 Sunflower Street ",ENCINITAS,CA,92024
"1600 Grapevine Lane ",VISTA,CA,92083
"16300 Nyemil Pass Valley ","VALLEY CENTER",CA,""
"1700 Laguna Lane ",VISTA,CA,92084
"8100 Jade Coast Road ","SAN DIEGO",CA,92126
"3900 58 Th Street ","SAN DIEGO",CA,92115
"2500 Clairemont Drive ","SAN DIEGO",CA,92117
"400 Redwood Street ","SAN DIEGO",CA,92103
"4700 33 Rd Street ","SAN DIEGO",CA,92116
"100 N Soto Street ","SAN DIEGO",CA,""
"10600 Matinal Circle ","SAN DIEGO",CA,92127
"10600 Porto Court ","SAN DIEGO",CA,92124
"11600 Alderhill Terrace ","SAN DIEGO",CA,92131
"11700 Springside Road ","SAN DIEGO",CA,92128
"13000 Entreken Avenue ","SAN DIEGO",CA,92129
"13200 Salmon River Road ","SAN DIEGO",CA,92129
"13800 Paseo Cardiel ","SAN DIEGO",CA,92129
"14400 Cte Lampara ","SAN DIEGO",CA,92129
"15000 Avnda Montuosa ","SAN DIEGO",CA,92129
"16000 Babcock Street ","SAN DIEGO",CA,92127
"1700 Midvale Drive ","SAN DIEGO",CA,92105
"17000 Abra Way ","SAN DIEGO",CA,92128
"17100 West Bernardo Drive ","SAN DIEGO",CA,92127
"17400 Matinal Road ","SAN DIEGO",CA,92127
"17700 Bellechase Circle ","SAN DIEGO",CA,92128
"2500 Fairmount Avenue ","SAN DIEGO",CA,92105
"300 W East Drive ","SAN DIEGO",CA,""
"3500 Island Avenue ","SAN DIEGO",CA,92102
"3600 Van Dyke Avenue ","SAN DIEGO",CA,92105
"3700 Van Dyke Avenue ","SAN DIEGO",CA,92105
"400 63 Rd Street ","SAN DIEGO",CA,92114
"400 Meadowbrook Drive ","SAN DIEGO",CA,92114
"4100 Van Dyke Avenue ","SAN DIEGO",CA,92105
"4700 Home Avenue ","SAN DIEGO",CA,92105
"4900 Manomet Street ","SAN DIEGO",CA,92113
"5300 Repecho Drive ","SAN DIEGO",CA,92124
"5400 University Avenue ","SAN DIEGO",CA,92105
"5500 Kearny Mesa Road ","SAN DIEGO",CA,92111
"5500 Michael Street ","SAN DIEGO",CA,92105
"6100 Verda Lane ","SAN DIEGO",CA,92130
"6400 Parkland Drive ","SAN DIEGO",CA,""
"7200 Beagle Street ","SAN DIEGO",CA,92111
"800 16 Th Street ","SAN DIEGO",CA,92101
"8300 Santa Arminta Avenue ","SAN DIEGO",CA,92126
"8400 Flanders Drive ","SAN DIEGO",CA,92126
"8900 Twin Trails Drive ","SAN DIEGO",CA,92129
"9500 Paseo Temporada ","SAN DIEGO",CA,92129
"9500 Yolanda Avenue ","SAN DIEGO",CA,92123
"2900 Iris Avenue ","SAN DIEGO",CA,92154
"4100 52 Nd Street ","SAN DIEGO",CA,92105
"4100 Hilltop Drive ","SAN DIEGO",CA,92102
"5100 La Paz Drive ","SAN DIEGO",CA,92114
"800 Pyramid Street ","SAN DIEGO",CA,92114
"12400 Floresta Way ","SAN DIEGO",CA,92128
"1000 Cam Del Rio South ","SAN DIEGO",CA,92108
"10200 Arrow Rock Avenue ","SAN DIEGO",CA,92126
"1000 Hornblend Street ","SAN DIEGO",CA,92109
"5500 Balboa Arms Drive ","SAN DIEGO",CA,92117
"1300 Lagan Avenue ",VISTA,CA,92083
"1500 S Melrose Drive ",VISTA,CA,92081
"1000 Tesoro Avenue ","SAN MARCOS",CA,92069
"3100 Midway Drive ","SAN DIEGO",CA,92110
"3600 North Harbor Drive ","SAN DIEGO",CA,92101
"1500 Concorde Way ","CHULA VISTA",CA,91911
"1200 E Madison Avenue ","EL CAJON",CA,92021
"4600 North River Road ",OCEANSIDE,CA,92057
"4300 Cassanna Way ",OCEANSIDE,CA,92057
"8700 Monte Verde Drive ","SAN DIEGO",CA,""
"2200 Chicago Street ","SAN DIEGO",CA,92110
"8800 Costa Verde Boulevard ","SAN DIEGO",CA,92122
"3100 02 Nd Avenue ","SAN DIEGO",CA,92103
"2200 Main Street ","CHULA VISTA",CA,92154
"2300 Catalina Circle ",OCEANSIDE,CA,92056
"1100 N Ash Street ",ESCONDIDO,CA,92026
"3400 Cte Las Tonadas ","SAN DIEGO",CA,92173
"600 B Street ","SAN DIEGO",CA,92101
"9200 Aero Drive ","SAN DIEGO",CA,92123
"500 E 03 Rd Avenue ",ESCONDIDO,CA,92025
"2700 Cornelius Place ","LEMON GROVE",CA,91945
"700 Ada Street ","CHULA VISTA",CA,91911
"200 Norton Avenue ","NATIONAL CITY",CA,91950
"4100 Lonnie Street ",OCEANSIDE,CA,92056
"3100 Grim Avenue ","SAN DIEGO",CA,92104
"3700 Florida Street ","SAN DIEGO",CA,92104
"3100 31 St Street ","SAN DIEGO",CA,92104
"700 S Escondido Boulevard ",ESCONDIDO,CA,92025
"1200 E Vista Way ",VISTA,CA,92084
"400 Garfield Street ",OCEANSIDE,CA,92054
"12900 Mapleview Street ",LAKESIDE,CA,92040
"7100 Mission Gorge Road ","SAN DIEGO",CA,92120
"0 Broadway ","CHULA VISTA",CA,91910
"4500 La Jolla Village Drive ","SAN DIEGO",CA,92122
"3600 Arizona Street ","SAN DIEGO",CA,92104
"1100 Wildwood Court ","CHULA VISTA",CA,91913
"400 S Colorado Avenue ","CHULA VISTA",CA,91910
"100 E 05 Th Avenue ",ESCONDIDO,CA,92025
"200 Paden Drive ","SPRING VALLEY",CA,91977
"1800 Golden Acorn Way ",BOULEVARD,CA,91905
"13100 Mapleview Street ",LAKESIDE,CA,92040
"4900 35 Th Street ","SAN DIEGO",CA,92116
"4000 Winona Avenue ","SAN DIEGO",CA,92105
"1100 Oro Street ","",CA,92021
"5100 Wilson Street ","LA MESA",CA,91941
"4600 Georgia Street ","SAN DIEGO",CA,92116
"4800 Meadowbrook Drive ",OCEANSIDE,CA,92056
"2600 Buena Vista Avenue ","LEMON GROVE",CA,91945
"900 S Pacific Street ",OCEANSIDE,CA,92054
"4900 El Cajon Boulevard ","SAN DIEGO",CA,92115
"200 W Aviation Road ",FALLBROOK,CA,92028
"1300 Oakdale Avenue ","EL CAJON",CA,92021
"3000 Plaza Bonita Road ","NATIONAL CITY",CA,91950
"1800 Tavern Court ",ALPINE,CA,91901
"700 Center Drive ","SAN MARCOS",CA,92069
"13100 I - 8 Business ",LAKESIDE,CA,92021
"7700 Belden Street ","SAN DIEGO",CA,92111
"2100 Cam De La Reina ","SAN DIEGO",CA,92108
"3300 Grand Avenue ","SAN MARCOS",CA,92078
"3400 Descanso Avenue ","SAN MARCOS",CA,92078
"3100 Roadrunner Road ","SAN MARCOS",CA,92078
"1100 Palm Avenue ","NATIONAL CITY",CA,91950
"7700 High Street ","LA MESA",CA,91941
"5500 Clairemont Mesa Boulevard ","SAN DIEGO",CA,92117
"3500 Trenton Avenue ","SAN DIEGO",CA,92117
"900 Fiesta Island Road ","SAN DIEGO",CA,92109
"4400 Cherokee Avenue ","SAN DIEGO",CA,92116
"300 N Coast Highway ",OCEANSIDE,CA,92054
"700 N Twin Oaks Valley Road ","SAN MARCOS",CA,92069
"1100 Grove Avenue ","IMPERIAL BEACH",CA,91932
"600 Chalcedony Street ","SAN DIEGO",CA,92109
"1600 Petal Drive ","SAN DIEGO",CA,92114
"3700 10 Th Avenue ","SAN DIEGO",CA,92103
"400 Aurora Street ","SAN DIEGO",CA,92102
"3300 Camto Eastbluff ","SAN DIEGO",CA,92037
"100 Palomar Street ","CHULA VISTA",CA,91911
"3600 42 Nd Street ","SAN DIEGO",CA,92105
"200 S 33 Rd Street ","SAN DIEGO",CA,92113
"12300 Meadowbrook Lane ",POWAY,CA,92064
"8100 Valley View Circle ","LA MESA",CA,91941
"9800 Mission Gorge Road ",SANTEE,CA,92071
"4300 Cam De La Plaza ","SAN DIEGO",CA,92173
"1400 Quivira Road ","SAN DIEGO",CA,92109
"500 Aster Street ",ESCONDIDO,CA,92027
"500 Hunte Parkway ","CHULA VISTA",CA,91914
"300 W Grand Avenue ",ESCONDIDO,CA,92025
"200 S Belmont Avenue ","NATIONAL CITY",CA,91950
"1000 Vereda Callada ","",CA,92029
"900 Britain Street ","SAN DIEGO",CA,92114
"100 Louisiana Avenue ","SAN DIEGO",CA,92173
"300 Horton Plaza ","SAN DIEGO",CA,92101
"5600 Lamas Street ","SAN DIEGO",CA,92122
"1100 Oliver Avenue ","SAN DIEGO",CA,92109
"9800 Stonecrest Boulevard ","SAN DIEGO",CA,92123
"700 Harrahs Rincon Way ","VALLEY CENTER",CA,92082
"1600 Adams Avenue ","SAN DIEGO",CA,92116
"4600 Kansas Street ","SAN DIEGO",CA,92116
"200 W Arbor Drive ","SAN DIEGO",CA,92103
"1200 03 Rd Avenue ","CHULA VISTA",CA,91911
"1100 Wilson ","EL CAJON",CA,""
"900 05 Th Avenue ","CHULA VISTA",CA,91911
"3200 Bonita Road ",BONITA,CA,91910
"1100 Island Avenue ","SAN DIEGO",CA,92101
"500 Wisteria Street ","CHULA VISTA",CA,91911
"1200 Denver Lane ","EL CAJON",CA,92021
"900 E Washington Avenue ",ESCONDIDO,CA,92025
"1200 Rancho Pacifica Place ",VISTA,CA,92084
"9500 Campo Road ","SPRING VALLEY",CA,91977
"2900 Ridge View Drive ","SAN DIEGO",CA,92105
"6000 Rancho Mission Road ","SAN DIEGO",CA,92108
"1500 La Playa Avenue ","SAN DIEGO",CA,92109
"11800 Camto Ronaldo ","SAN DIEGO",CA,92128
"3300 Sports Arena Boulevard ","SAN DIEGO",CA,92110
"1300 Young Street ","EL CAJON",CA,92020
"2000 S Santa Fe Avenue ","",CA,92083
"9500 Miramar Road ","SAN DIEGO",CA,92126
"400 Hale Street ","CHULA VISTA",CA,""
"800 W Harbor Drive ","SAN DIEGO",CA,92101
"10700 Westview Parkway ","SAN DIEGO",CA,92126
"700 Pauma Reservation Road ","PAUMA VALLEY",CA,92061
"3700 University Avenue ","SAN DIEGO",CA,92105
"900 Chestnut Avenue ",CARLSBAD,CA,92008
"0 04 Th Avenue ","CHULA VISTA",CA,91910
"3400 Marron Road ",OCEANSIDE,CA,92056
"300 Caspian Way ","IMPERIAL BEACH",CA,91932
"2100 S Santa Fe Avenue ","",CA,92084
"11800 Stoney Peak Drive ","SAN DIEGO",CA,92128
"11100 Ganesta Road ","SAN DIEGO",CA,92126
"400 W Washington Street ","SAN DIEGO",CA,92103
"700 Dominion Street ","SAN DIEGO",CA,92113
"3600 45 Th Street ","SAN DIEGO",CA,92105
"0 Unknown ","SAN DIEGO",CA,""
"900 S 26 Th Street ","SAN DIEGO",CA,92113
"800 Park Boulevard ","SAN DIEGO",CA,92101
"12000 Camto Campana ","SAN DIEGO",CA,92128
"4900 Madison Avenue ","SAN DIEGO",CA,92115
"300 E Park Avenue ",ESCONDIDO,CA,92025
"1400 Washington Street ","SAN DIEGO",CA,92103
"600 F Street ","CHULA VISTA",CA,91910
"1200 Holly Street ",OCEANSIDE,CA,92054
"800 13 Th Street ","IMPERIAL BEACH",CA,91932
"9500 Aero Drive ","SAN DIEGO",CA,92123
"13800 Durango Drive ","SAN DIEGO",CA,92014
"2900 L Street ","SAN DIEGO",CA,92102
"4900 University Avenue ","SAN DIEGO",CA,92105
"8800 Navajo Road ","SAN DIEGO",CA,92119
"1300 Laurel Tree Road ",CARLSBAD,CA,92011
"500 El Monte Road ","EL CAJON",CA,92020
"300 Justina Drive ",OCEANSIDE,CA,92057
"900 S Santa Fe Avenue ",VISTA,CA,92084
"7700 Via Francesco ","SAN DIEGO",CA,92129
"7400 Tooma Street ","SAN DIEGO",CA,92139
"3900 Wabash Avenue ","SAN DIEGO",CA,92104
"2600 Ellentown Road ","SAN DIEGO",CA,92037
"7600 Palmilla Drive ","SAN DIEGO",CA,92122
"10600 Camto Alvarez ","SAN DIEGO",CA,92126
"1200 Elkelton Boulevard ","SPRING VALLEY",CA,91977
"700 W Upas Street ","SAN DIEGO",CA,92103
"0 Jicama Way ","CHULA VISTA",CA,91911
"10100 Heavenly Way ","",CA,91941
"800 Beyer Way ","SAN DIEGO",CA,92154
"6300 El Cajon Boulevard ","SAN DIEGO",CA,92115
"600 05 Th Avenue ","CHULA VISTA",CA,91910
"500 E Mission Avenue ",ESCONDIDO,CA,92026
"600 Palm Avenue ","IMPERIAL BEACH",CA,91932
"0 Unknown ",LAKESIDE,CA,92040
"3300 Lincoln Avenue ","SAN DIEGO",CA,92104
"4300 Idaho Street ","SAN DIEGO",CA,92104
"100 W San Marcos Boulevard ","SAN MARCOS",CA,92069
"3000 Rosecrans Place ","SAN DIEGO",CA,92110
"5200 Spruce Street ","SAN DIEGO",CA,92105
"800 Cedar Street ","SAN DIEGO",CA,92101
"4300 Genesee Avenue ","SAN DIEGO",CA,92117
"6900 Linda Vista Road ","SAN DIEGO",CA,92111
"800 Garnet Avenue ","SAN DIEGO",CA,92109
"800 N 03 Rd Street ","EL CAJON",CA,92021
"2600 Hardy Drive ","LEMON GROVE",CA,91945
"10900 N Woodside Avenue ",SANTEE,CA,92071
"4600 Wilson Avenue ","SAN DIEGO",CA,92116
"7700 Hazard Center Drive ","SAN DIEGO",CA,92108
"2400 Hotel Circle North ","SAN DIEGO",CA,92108
"8400 Harlow Terrace ","SAN DIEGO",CA,92126
"6000 Dockside Street ","SAN DIEGO",CA,92139
"5100 Ewing Street ","SAN DIEGO",CA,92115
"1700 South Point Drive ","CHULA VISTA",CA,91902
"4100 Fairmount Avenue ","SAN DIEGO",CA,92105
"0 Monte Vista Avenue ","CHULA VISTA",CA,91910
"500 Elm Street ","SAN DIEGO",CA,92101
"1600 Grand Avenue ","SAN DIEGO",CA,92109
"600 S 01 St Street ","EL CAJON",CA,92020
"1400 Ridgeback Road ","CHULA VISTA",CA,91910
"2900 Unicornio Street ",CARLSBAD,CA,92009
"3100 Cam Del Arco ",CARLSBAD,CA,92009
"3500 Harding Street ",CARLSBAD,CA,92008
"1500 Ocala Court ","CHULA VISTA",CA,91911
"500 J Street ","CHULA VISTA",CA,91910
"500 S Marshall Avenue ","EL CAJON",CA,92020
"1600 Wilson Avenue ","NATIONAL CITY",CA,91950
"4300 Serena Avenue ",OCEANSIDE,CA,92056
"16300 Nyemii Pass ","VALLEY CENTER",CA,92082
"11300 Post Hill Road ",LAKESIDE,CA,92040
"14200 Jerome Drive ",POWAY,CA,92064
"1500 York Drive ","",CA,92084
"2800 Via Asoleado ",ALPINE,CA,91901
"2900 Elm Tree Court ","SPRING VALLEY",CA,91978
"3400 Santa Saba Road ","BORREGO SPRINGS",CA,92004
"3900 La Cresta Way ",BONITA,CA,91902
"500 La Barca Street ","SPRING VALLEY",CA,91977
"2400 Briarwood Court ","",CA,92025
"3500 Corporate Court ","SAN DIEGO",CA,92123
"3500 Lebon Drive ","SAN DIEGO",CA,92122
"8400 Via Sonoma ","SAN DIEGO",CA,92037
"600 E San Ysidro Boulevard ","SAN DIEGO",CA,92173
"2500 Jefferson Street ",CARLSBAD,CA,92008
"1800 S Myers Street ",OCEANSIDE,CA,92054
"1700 Costada Corte ","LEMON GROVE",CA,91945
"2400 Montgomery Avenue ",ENCINITAS,CA,92007
"5400 Casino Way ","",CA,92019
"1600 Emerald Street ","SAN DIEGO",CA,92109
"4800 Muir Avenue ","SAN DIEGO",CA,92107
"5600 Chandler Drive ","SAN DIEGO",CA,92117
"100 25 Th Street ","SAN DIEGO",CA,92102
"8400 New Salem Street ","SAN DIEGO",CA,92126
"4400 Cam De La Plaza ","SAN DIEGO",CA,92173
"2800 Dickens Street ","SAN DIEGO",CA,92106
"5900 El Cajon Boulevard ","SAN DIEGO",CA,92115
"6100 Malcolm Drive ","SAN DIEGO",CA,92115
"3200 Lone Hill Lane ",ENCINITAS,CA,92024
"1400 Grove Avenue ","IMPERIAL BEACH",CA,91932
"6200 Amesbury Street ","SAN DIEGO",CA,92114
"4000 52 Nd Street ","SAN DIEGO",CA,92105
"4500 35 Th Street ","SAN DIEGO",CA,92116
"2000 S Escondido Boulevard ",ESCONDIDO,CA,92025
"4500 Logan Avenue ","SAN DIEGO",CA,92113
"2500 J Street ","SAN DIEGO",CA,92102
"1100 G Street ","SAN DIEGO",CA,92101
"2900 Jamacha Road ","",CA,92019
"9200 Pinkard Lane ",LAKESIDE,CA,92021
"4800 Cape May Avenue ","SAN DIEGO",CA,92107
"2600 Broadrick Way ","SAN DIEGO",CA,92139
"6500 Seaman Street ","SAN DIEGO",CA,92120
"4900 Ocean View Boulevard ","SAN DIEGO",CA,92113
"200 Padua Hills Place ","SAN DIEGO",CA,92173
"4800 Hillside Drive ",CARLSBAD,CA,92008
"600 Telegraph Canyon Road ","CHULA VISTA",CA,91911
"900 W Broadway ","SAN DIEGO",CA,92101
"700 Grand Avenue ","SAN DIEGO",CA,92109
"600 Lee Circle ","CHULA VISTA",CA,91911
"4500 40 Th Street ","SAN DIEGO",CA,92116
"17700 Sr - 67 ",RAMONA,CA,92065
"3300 Hawk Street ","SAN DIEGO",CA,92103
"2700 Market Street ","SAN DIEGO",CA,92102
"5000 Brighton Avenue ","SAN DIEGO",CA,92107
"3900 32 Nd Street ","SAN DIEGO",CA,92104
"800 Broadway ","CHULA VISTA",CA,91911
"1100 E 06 Th Street ","NATIONAL CITY",CA,91950
"5500 Shasta Lane ","LA MESA",CA,91942
"400 Palm Drive ",VISTA,CA,92084
"1100 Barcelona Drive ","SAN DIEGO",CA,92107
"1500 E Main Street ","EL CAJON",CA,92021
"10700 Cariuto Court ","SAN DIEGO",CA,92124
"900 N Gamble Street ",ESCONDIDO,CA,92026
"700 State Street ","SAN DIEGO",CA,92101
"600 Cedar Street ","SAN DIEGO",CA,92101
"2800 Ocean Front Walk ","SAN DIEGO",CA,92109
"3300 Murphy Canyon Road ","SAN DIEGO",CA,92123
"3600 Pio Pico Drive ",CARLSBAD,CA,92008
"1500 Graves Avenue ","",CA,92021
"4500 Utah Street ","SAN DIEGO",CA,92116
"9500 Harritt Road ",LAKESIDE,CA,92040
"600 G Street ","CHULA VISTA",CA,91910
"700 Oaklawn Avenue ","CHULA VISTA",CA,91910
"2000 Canyon Drive ",OCEANSIDE,CA,92054
"1500 Sams Hill Road ","",CA,92021
"4400 44 Th Street ","SAN DIEGO",CA,92115
"4200 Alabama Street ","SAN DIEGO",CA,92104
"300 Willie James Jones Avenue ","SAN DIEGO",CA,92102
"400 Richmar Avenue ","SAN MARCOS",CA,92069
"4700 West Mtn View Drive ","SAN DIEGO",CA,92116
"1600 Newton Avenue ","SAN DIEGO",CA,92113
"200 E Vermont Avenue ",ESCONDIDO,CA,92025
"10800 El Nopal ",SANTEE,CA,92071
"5100 Voltaire Street ","SAN DIEGO",CA,92107
"0 D Street ","CHULA VISTA",CA,91910
"500 Main Street ","CHULA VISTA",CA,""
"1500 W Valley Parkway ",ESCONDIDO,CA,92029
"600 W 0 9 Th Avenue ",ESCONDIDO,CA,92025
"24400 Viejas Grade Road ",DESCANSO,CA,91916
"12600 Gaillon Court ","SAN DIEGO",CA,92128
"4100 Cherokee Avenue ","SAN DIEGO",CA,92104
"4300 40 Th Street ","SAN DIEGO",CA,92105
"4400 36 Th Street ","SAN DIEGO",CA,92116
"300 Beech Street ","SAN DIEGO",CA,92101
"6800 Freed Manor Lane ","SAN DIEGO",CA,92114
"3800 Louisiana Street ","SAN DIEGO",CA,92104
"600 49 Th Street ","SAN DIEGO",CA,92102
"3900 Monroe Avenue ","SAN DIEGO",CA,92116
"28900 Champagne Boulevard ","",CA,92026
"900 Laguna Drive ",CARLSBAD,CA,92008
"500 F Street ","CHULA VISTA",CA,91910
"1000 Elkelton Boulevard ","SPRING VALLEY",CA,91977
"9300 Waples Street ","SAN DIEGO",CA,92121
"700 San Luis Rey Place ","SAN DIEGO",CA,92109
"4500 Cherokee Avenue ","SAN DIEGO",CA,92116
"800 Tourmaline Street ","SAN DIEGO",CA,92109
"4600 Pendleton Street ","SAN DIEGO",CA,92109
"1000 Worthington Street ","SAN DIEGO",CA,92114
"7200 Broadway ","LEMON GROVE",CA,91945
"100 Pierview Way ",OCEANSIDE,CA,92054
"8600 Ildica Street ","SPRING VALLEY",CA,91977
"6800 Panamint Row ","SAN DIEGO",CA,92139
"3400 Harding Street ",CARLSBAD,CA,92008
"800 Dorothy Street ","CHULA VISTA",CA,91911
"1000 Diamond Street ","SAN DIEGO",CA,92109
"100 Rivera Court ","CHULA VISTA",CA,91911
"3000 Main Street ","CHULA VISTA",CA,91911
"3100 Ocean View Boulevard ","SAN DIEGO",CA,92113
"1900 E Grand Avenue ",ESCONDIDO,CA,92027
"900 N Coast Highway ",OCEANSIDE,CA,92054
"400 Rancho Del Oro Drive ",OCEANSIDE,CA,92057
"2900 Eagle Street ","SAN DIEGO",CA,92103
"6600 Broadway ","SAN DIEGO",CA,92114
"3200 Fordham Street ","SAN DIEGO",CA,92110
"4000 Shasta Street ","SAN DIEGO",CA,92109
"11300 Alderidge Court ","SAN DIEGO",CA,92131
"2400 Dusk Drive ","SAN DIEGO",CA,92139
"8800 La Jolla Shores Drive ","SAN DIEGO",CA,92093
"3000 Keats Street ","SAN DIEGO",CA,92106
"3600 Vista Bella ",OCEANSIDE,CA,92057
"1200 Vista Way ",OCEANSIDE,CA,92054
"9600 Apple Street ","SPRING VALLEY",CA,91977
"8900 Jamacha Road ","SPRING VALLEY",CA,91977
"16200 San Dieguito Road ","RANCHO SANTA FE",CA,92067
"100 K Street ",ENCINITAS,CA,92024
"400 Redlands Street ",VISTA,CA,92083
"1800 S Centre City Parkway ",ESCONDIDO,CA,92025
"800 Dennery Road ","SAN DIEGO",CA,92154
"2800 Nutmeg Street ","SAN DIEGO",CA,92104
"5600 Paseo Del Norte ",CARLSBAD,CA,92008
"300 Orange Avenue ","CHULA VISTA",CA,91911
"900 Orange Avenue ",CORONADO,CA,92118
"1700 E Madison Avenue ","EL CAJON",CA,92019
"1300 Holly Avenue ","IMPERIAL BEACH",CA,91932
"1600 Sun Valley Road ","RANCHO SANTA FE",CA,92014
"600 0 9 Th Street ",RAMONA,CA,92065
"3000 32 Nd Street ","SAN DIEGO",CA,92104
"1500 Green Bay Street ","SAN DIEGO",CA,92154
"2900 Zoo Drive ","SAN DIEGO",CA,92101
"2600 Wardlow Avenue ","SAN DIEGO",CA,92154
"1500 Grand Avenue ","SAN MARCOS",CA,92078
"1200 Broadway ","CHULA VISTA",CA,91911
"200 Sorrel Tree Place ",OCEANSIDE,CA,92057
"2200 Morgan Road ",CARLSBAD,CA,92008
"0 N 04 Th Avenue ","CHULA VISTA",CA,91910
"300 F Street ","CHULA VISTA",CA,91910
"500 Calle De La Paz ",ESCONDIDO,CA,92029
"500 Olympic Way ",OCEANSIDE,CA,92054
"1000 N Santa Fe Avenue ",VISTA,CA,92084
"300 Imperial Beach Boulevard ","IMPERIAL BEACH",CA,91932
"300 W G Street ","SAN DIEGO",CA,92101
"1400 Broadway ","SAN DIEGO",CA,92101
"1900 Wintersweet Street ","SAN DIEGO",CA,92154
